"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Impeach_D_Trump: Barack Obama Is Back and Reminding Us What a President Looks Like.

RT If You Hope to see more of this incredible man!",FALSE,0,NA,2017-10-21 17:37:28,FALSE,NA,"921792568127512576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustinAKrull",2745,TRUE,FALSE,NA,NA
"RT @jilevin: What Do Saudi Arabia, Barack Obama and Robert Mugabe Have in Common? Five Appointments That Shocked the World https://t.co/Anl",FALSE,0,NA,2017-10-21 17:37:24,FALSE,NA,"921792548385017859",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryO1414",2,TRUE,FALSE,NA,NA
"RT @TheRoot: ""I don't want to hear folks complaining, and not doing something about it""

Barack Obama shares his take on the current state",FALSE,0,NA,2017-10-21 17:37:21,FALSE,NA,"921792538239004673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smc752",709,TRUE,FALSE,NA,NA
"RT @CarmineZozzora: Youre not gonna win an election by dividing people. 

- Barack Obama, Oct 19, 2017

#MAGA  @realDonaldTrump @Press",FALSE,0,NA,2017-10-21 17:37:19,FALSE,NA,"921792526910095360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gahome1",218,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:37:18,FALSE,NA,"921792523974201345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveojazz",303,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:37:14,FALSE,NA,"921792507167506432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Liz2Mec",303,TRUE,FALSE,NA,NA
"STUNNING!! TREY GOWDY WIPES THE FLOOR WITH AWFUL BARACK OBAMA  compilation https://t.co/8rU8UtJ2Vh via @YouTube",FALSE,0,NA,2017-10-21 17:37:12,FALSE,NA,"921792496950276096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billieb39",0,FALSE,FALSE,NA,NA
"RT @LinusKaikai: IF YOU have to win by dividing people, you wont be able to govern them. And you wont  be able to unite them later. Bar",FALSE,0,NA,2017-10-21 17:37:11,FALSE,NA,"921792495591264256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirmartoh",1948,TRUE,FALSE,NA,NA
"RT @EdKrassen: @IRdotnet @realDonaldTrump I don't remember seeing Barack Obama take credit for catching Osama bin Laden. It was his doing b",FALSE,0,NA,2017-10-21 17:37:09,FALSE,NA,"921792484870688768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RegRoss19",26,TRUE,FALSE,NA,NA
"RT @rolandsmartin: Anyone else here miss the class and grace of our most recent president? https://t.co/pYqgMsnSe0",FALSE,0,NA,2017-10-21 17:37:08,FALSE,NA,"921792483050311681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roxyhwdorsey93",124,TRUE,FALSE,NA,NA
"The fact that Im going 2 see Jimmy Carter, Barack Obama, George H.W. Bush, George W. Bush &amp; Bill Clinton in the same place today is amazing",FALSE,2,NA,2017-10-21 17:37:07,FALSE,NA,"921792477908086784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RegimandSarra",0,FALSE,FALSE,NA,NA
"RT @jptrib1: Sorry GOP, but the Republican Agenda of Hate Is Losing Ground: Barack Obama Was Named the Most Admired Man in the World",FALSE,0,NA,2017-10-21 17:37:06,FALSE,NA,"921792475416711174",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zenyatta1411",22,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:37:04,FALSE,NA,"921792466356858880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","icepalace3m",303,TRUE,FALSE,NA,NA
"RT @rolandsmartin: Anyone else here miss the class and grace of our most recent president? https://t.co/pYqgMsnSe0",FALSE,0,NA,2017-10-21 17:37:04,FALSE,NA,"921792466092781570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smilinglion71",124,TRUE,FALSE,NA,NA
"RT @CarmineZozzora: Youre not gonna win an election by dividing people. 

- Barack Obama, Oct 19, 2017

#MAGA  @realDonaldTrump @Press",FALSE,0,NA,2017-10-21 17:37:04,FALSE,NA,"921792464129847296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbnRgr504",218,TRUE,FALSE,NA,NA
"RT @blackvoices: Barack Obama's name to replace Jefferson Davis' at predominantly black Mississippi school https://t.co/HnFRTbLxlO https://",FALSE,0,NA,2017-10-21 17:37:02,FALSE,NA,"921792455305056256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lydiawils_",26,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:59,FALSE,NA,"921792444970266632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AWoodyLou",303,TRUE,FALSE,NA,NA
"RT @jptrib1: Sorry GOP, but the Republican Agenda of Hate Is Losing Ground: Barack Obama Was Named the Most Admired Man in the World",FALSE,0,NA,2017-10-21 17:36:55,FALSE,NA,"921792427018588160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fernaleaha056",22,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:51,FALSE,NA,"921792412422492160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ToomeyMemes",303,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:51,FALSE,NA,"921792409444540416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jonathan_oops",303,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:51,FALSE,NA,"921792409104732162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianaLaneHR",303,TRUE,FALSE,NA,NA
"RT @kwilli1046: Russia gave John Podesta 35 millions dollars (1 billion rubles) while he advised Hillary Clinton and Barack Obama. https://",FALSE,0,NA,2017-10-21 17:36:45,FALSE,NA,"921792385532743680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quitthedems",3965,TRUE,FALSE,NA,NA
"RT @Impeach_D_Trump: Barack Obama Is Back and Reminding Us What a President Looks Like.

RT If You Hope to see more of this incredible man!",FALSE,0,NA,2017-10-21 17:36:43,FALSE,NA,"921792378985259008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kvothe312",1549,TRUE,FALSE,NA,NA
"RT @LinusKaikai: IF YOU have to win by dividing people, you wont be able to govern them. And you wont  be able to unite them later. Bar",FALSE,0,NA,2017-10-21 17:36:37,FALSE,NA,"921792351579922433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","githua_reuben",1948,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:37,FALSE,NA,"921792350778789888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmyRobe01885837",303,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:33,FALSE,NA,"921792336211922944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjmplsmn",303,TRUE,FALSE,NA,NA
"RT @ProudResister: Trump supporters will defend the indefensible until the end but Barack Obama, George W. Bush, John McCain, and a Gold St",FALSE,0,NA,2017-10-21 17:36:30,FALSE,NA,"921792323830259712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Socratic1",1891,TRUE,FALSE,NA,NA
"RT @jptrib1: Sorry GOP, but the Republican Agenda of Hate Is Losing Ground: Barack Obama Was Named the Most Admired Man in the World",FALSE,0,NA,2017-10-21 17:36:23,FALSE,NA,"921792294369595393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoriJSchaffer",22,TRUE,FALSE,NA,NA
"RT @EdKrassen: @IRdotnet @realDonaldTrump I don't remember seeing Barack Obama take credit for catching Osama bin Laden. It was his doing b",FALSE,0,NA,2017-10-21 17:36:21,FALSE,NA,"921792284298842112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WayCoolGranny",26,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:36:20,FALSE,NA,"921792282159865856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shanaban52",303,TRUE,FALSE,NA,NA
"RT @powerglobalus: LOCK HER UP is the call of a TRUMP TRAIN, LETS MAKE IT HAPPEN TRUMPSTERS FLOOD WASHINGTON with CLINTON CRIME FACTS https",FALSE,0,NA,2017-10-21 17:36:13,FALSE,NA,"921792251126210560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","powerglobalus",1,TRUE,FALSE,NA,NA
"RT @powerglobalus: LOCK HER UP is the call of a TRUMP TRAIN, LETS MAKE IT HAPPEN TRUMPSTERS FLOOD WASHINGTON with CLINTON CRIME FACTS https",FALSE,0,NA,2017-10-21 17:36:07,FALSE,NA,"921792226249777153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","powerglobalus",2,TRUE,FALSE,NA,NA
"RT @LouDobbs: Bush &amp; Obama hate #AmericaFirst, wasted Trillions $, killed Millions of jobs.  https://t.co/lyGsCflRX1  #MAGA @realDonaldTrum",FALSE,0,NA,2017-10-21 17:35:58,FALSE,NA,"921792188576616450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tcarmistead",2773,TRUE,FALSE,NA,NA
"RT @powerglobalus: LOCK HER UP is the call of a TRUMP TRAIN, LETS MAKE IT HAPPEN TRUMPSTERS FLOOD WASHINGTON with CLINTON CRIME FACTS https",FALSE,0,NA,2017-10-21 17:35:56,FALSE,NA,"921792179852292097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","powerglobalus",4,TRUE,FALSE,NA,NA
"@ComfortablySmug @kylegriffin1 Fake news. https://t.co/yTegZIlRmz",FALSE,0,"ComfortablySmug",2017-10-21 17:35:55,FALSE,"921752246634807296","921792174412435456","17060573","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JMGrosser",0,FALSE,FALSE,NA,NA
"RT @jptrib1: Sorry GOP, but the Republican Agenda of Hate Is Losing Ground: Barack Obama Was Named the Most Admired Man in the World",FALSE,0,NA,2017-10-21 17:35:52,FALSE,NA,"921792165390487552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatsSox64",22,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:35:51,FALSE,NA,"921792160546029570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HymieHiesenberg",303,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:35:49,FALSE,NA,"921792152543281152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MicheleDiane8",303,TRUE,FALSE,NA,NA
"RT @powerglobalus: LOCK HER UP is the call of a TRUMP TRAIN, LETS MAKE IT HAPPEN TRUMPSTERS FLOOD WASHINGTON with CLINTON CRIME FACTS https",FALSE,0,NA,2017-10-21 17:35:49,FALSE,NA,"921792151964475394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","powerglobalus",1,TRUE,FALSE,NA,NA
"RT @rolandsmartin: Anyone else here miss the class and grace of our most recent president? https://t.co/pYqgMsnSe0",FALSE,0,NA,2017-10-21 17:35:40,FALSE,NA,"921792114962452482",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathyf449",124,TRUE,FALSE,NA,NA
"RT @rolandsmartin: Anyone else here miss the class and grace of our most recent president? https://t.co/pYqgMsnSe0",FALSE,0,NA,2017-10-21 17:35:38,FALSE,NA,"921792102673059840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tonya0525",124,TRUE,FALSE,NA,NA
"RT @kwilli1046: Russia gave John Podesta 35 millions dollars (1 billion rubles) while he advised Hillary Clinton and Barack Obama. https://",FALSE,0,NA,2017-10-21 17:35:36,FALSE,NA,"921792096268296192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zeronineusa",3965,TRUE,FALSE,NA,NA
"RT @kwilli1046: Russia gave John Podesta 35 millions dollars (1 billion rubles) while he advised Hillary Clinton and Barack Obama. https://",FALSE,0,NA,2017-10-21 17:35:33,FALSE,NA,"921792081932292097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exec915",3965,TRUE,FALSE,NA,NA
"RT @rolandsmartin: Anyone else here miss the class and grace of our most recent president? https://t.co/pYqgMsnSe0",FALSE,0,NA,2017-10-21 17:35:32,FALSE,NA,"921792079231057921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tkholden",124,TRUE,FALSE,NA,NA
"RT @Impeach_D_Trump: Barack Obama Is Back and Reminding Us What a President Looks Like.

RT If You Hope to see more of this incredible man!",FALSE,0,NA,2017-10-21 17:35:24,FALSE,NA,"921792047945797632",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","barb888",2745,TRUE,FALSE,NA,NA
"Sorry GOP, but the Republican Agenda of Hate Is Losing Ground: Barack Obama Was Named the Most Admired Man in the World",FALSE,36,NA,2017-10-21 17:35:24,FALSE,NA,"921792047731834880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jptrib1",22,FALSE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:35:19,FALSE,NA,"921792022981120000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LtUhura2017",303,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792022679240705",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","stopmindtt",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792022545014785",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","startosky",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792022394101766",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sofia_baggy",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792022217768960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","snibha1548",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792022070956032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","slimgirlradha",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792021831983105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mewisetweet",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792021244780544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mewisethought",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792021047603200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","memmisekids",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792020321988609",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","memewisewords",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792020250636288",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","megandelly123",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792019785162752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","marryson__",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:18,FALSE,NA,"921792019613171713",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","marryson420",167,TRUE,FALSE,NA,NA
"RT @powerglobalus: LOCK HER UP is the call of a TRUMP TRAIN, LETS MAKE IT HAPPEN TRUMPSTERS FLOOD WASHINGTON with CLINTON CRIME FACTS https",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792018027651073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","powerglobalus",6,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792017943871488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","makeuptexts",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792016790388741",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MaclenTaco",167,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792016350138374",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danrlewis",303,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792015691423744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sukesh_tm",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792015007825920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Locman10",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792014982701056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lovetrangal2",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792014982660096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TripuriG",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792014974193665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","loving01011",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:17,FALSE,NA,"921792014970060801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wordsporns_1",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792013267283968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tinalolo2",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792013153984512",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thinking_man02",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792013145538560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheNote7870",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792013049016320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thelove114",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792012856127488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","theanimalpup",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792012512149504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","theanimalpixs",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792012256342022",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SuspeThrillers",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792012168261634",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","surajhindustan3",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792011820187648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SelenaBabur0178",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792011811799040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sexjio1",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792011807612928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","suooort",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792011799183360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","seawaterland",167,TRUE,FALSE,NA,NA
"RT @WorldHonour: Donald Trump Calls Barack Obama An African American, Meek Mill Responds..
https://t.co/MUfTdMYbZX",FALSE,0,NA,2017-10-21 17:35:16,FALSE,NA,"921792011794919424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","skyusa__",167,TRUE,FALSE,NA,NA
