"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @steveclarkuk: Donald Trump just blocked me. This was the tweet that annoyed him: https://t.co/HmDLON08Du https://t.co/JK5Nra2Jss",FALSE,0,NA,2017-10-21 17:50:41,FALSE,NA,"921795892398739458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","starkweatherTD",82,TRUE,FALSE,NA,NA
"RT @itsOddFuture: never forget when Tyler, The Creator photobombed Donald Trump https://t.co/TTYvpF85js",FALSE,0,NA,2017-10-21 17:50:41,FALSE,NA,"921795892096716800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GTRickyyyyy",2044,TRUE,FALSE,NA,NA
"RT @funder: RT if you believe Rep Wilson, Sgt Johnsons widow, his mom, Dad, Uncle &amp; Aunt

Like if you believe  Donald John Trump

#IBeliev",FALSE,0,NA,2017-10-21 17:50:41,FALSE,NA,"921795891404484608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brendapierce",5239,TRUE,FALSE,NA,NA
"RT @RealMattCouch: Democrats have been angry, spoiled, rotten, ungrateful, bigoted children ever since Donald Trump was elected the 45th Pr",FALSE,0,NA,2017-10-21 17:50:40,FALSE,NA,"921795888271503360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ExSoldier45",18,TRUE,FALSE,NA,NA
"RT @kharyp: ""People in this country don't take kindly to disrespecting the military"" - Lara Trump

Hey Lara, meet Donald Trump... https://t",FALSE,0,NA,2017-10-21 17:50:40,FALSE,NA,"921795888220999680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","POTUStupid",1994,TRUE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/Of2hvQ5fbP Kids Describe Donald Trump to an Illustrator",FALSE,0,NA,2017-10-21 17:50:40,FALSE,NA,"921795888175083520",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","tehepicduckez",0,FALSE,FALSE,NA,NA
"How every investor lost money on Trump Tower Toronto (but Trump) https://t.co/DMGKBbxSQh",FALSE,0,NA,2017-10-21 17:50:40,FALSE,NA,"921795887671554048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Urbanation",0,FALSE,FALSE,NA,NA
"RT @hrenee80: Another beautiful day of Donald Trump being President &amp; 
another beautiful day of Obama, Clinton &amp; Bush being irrelevant 
#F",FALSE,0,NA,2017-10-21 17:50:39,FALSE,NA,"921795884039507968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfrisca",2314,TRUE,FALSE,NA,NA
"Donald Trump administration stops disclosing troop deployments in Iraq and Syria | The Independent https://t.co/MnjrGcyI0V",FALSE,0,NA,2017-10-21 17:50:38,FALSE,NA,"921795880511881217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corvetteflex",0,FALSE,FALSE,NA,NA
"You know things are bad when Jason Mendoza would make a better president than Donald Trump https://t.co/Qfiayr9tu3",FALSE,0,NA,2017-10-21 17:50:38,FALSE,NA,"921795879979294720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BonnieLextra",0,FALSE,FALSE,NA,NA
"RT @itsOddFuture: never forget when Tyler, The Creator photobombed Donald Trump https://t.co/TTYvpF85js",FALSE,0,NA,2017-10-21 17:50:38,FALSE,NA,"921795879308349440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpookyPlayboi",2044,TRUE,FALSE,NA,NA
"RT @Newsweek: Ivanka Trump somehow didn't mention the Trump Foundation in her financial disclosure filing https://t.co/GQECN1dwKg https://t",FALSE,0,NA,2017-10-21 17:50:38,FALSE,NA,"921795878783942657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Astartiel",272,TRUE,FALSE,NA,NA
"RT @Scavino45: Statement by President Donald J. Trump on the Defeat of ISIS in Raqqah: https://t.co/NX7EqTHBCN",FALSE,0,NA,2017-10-21 17:50:38,FALSE,NA,"921795878389796864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MsPicklesP",348,TRUE,FALSE,NA,NA
"RT @joel_capizzi: ""Follow the money"" to truly determine if Josh Hawley MO is an outsider or an establishment minion. One such donor, Multim",FALSE,0,NA,2017-10-21 17:50:38,FALSE,NA,"921795877693468673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IamRemoWilliams",3,TRUE,FALSE,NA,NA
"RT @IamVicky4Trump: TUNE IN: Maria Bartiromo Has an Exclusive Interview With President Trump https://t.co/H5VuJwy78o",FALSE,0,NA,2017-10-21 17:50:37,FALSE,NA,"921795874740563969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badov49",3049,TRUE,FALSE,NA,NA
"RT @ddale8: Toronto Star investigation: Every investor lost money on Toronto's failed Trump Tower, except for Donald Trump. https://t.co/9J",FALSE,0,NA,2017-10-21 17:50:37,FALSE,NA,"921795874497236993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrincessBravato",1233,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Lara Trump read a transcript that Sarah Sanders said doesnt exist about something Donald Trump denies but John Kelly sa",FALSE,0,NA,2017-10-21 17:50:37,FALSE,NA,"921795873956417536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cabinfever50",6920,TRUE,FALSE,NA,NA
"RT @IamVicky4Trump: TUNE IN: Maria Bartiromo Has an Exclusive Interview With President Trump https://t.co/H5VuJwy78o",FALSE,0,NA,2017-10-21 17:50:37,FALSE,NA,"921795873805422592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azingra1976",3049,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Lara Trump read a transcript that Sarah Sanders said doesnt exist about something Donald Trump denies but John Kelly sa",FALSE,0,NA,2017-10-21 17:50:36,FALSE,NA,"921795873138393088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoptoad4",6920,TRUE,FALSE,NA,NA
"RT @EdwardTHardy: Donald Trump claimed he met with the President of the Virgin Islands

Donald Trump is the President of the Virgin Islands",FALSE,0,NA,2017-10-21 17:50:36,FALSE,NA,"921795872865898497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metrofla",6,TRUE,FALSE,NA,NA
"Melania Was Argued By Her Husband Donald Trump Due To Her Provocative Outfit, See What Upset The President
https://t.co/Z7N5fI0IK3",FALSE,0,NA,2017-10-21 17:50:36,FALSE,NA,"921795871825526784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","islovelife10",0,FALSE,FALSE,NA,NA
"RT @Impeach_D_Trump: BREAKING:  Billionaire Democratic donor Tom Steyer is launching an ad campaign calling for President Donald Trump's im",FALSE,0,NA,2017-10-21 17:50:36,FALSE,NA,"921795870810447872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","islandgirl0079",431,TRUE,FALSE,NA,NA
"RT @SethAbramson: 7/ 3/21/16: Trump for the first time names members of his foreign policy/national security team. Five men are named. http",FALSE,0,NA,2017-10-21 17:50:35,FALSE,NA,"921795867618680832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","christie_yurth",631,TRUE,FALSE,NA,NA
"RT @people: Kerry Washington Slams Donald Trump in Fiery Acceptance Speech: 'We Are Living Through a Horrific Dream' https://t.co/mG8XKheuZ5",FALSE,0,NA,2017-10-21 17:50:35,FALSE,NA,"921795867325161472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annnahatcher",25,TRUE,FALSE,NA,NA
"RT @ShaunKing: My Latest.

The blatant lies of General Kelly and Donald Trump and the problem of not believing Black women. 

https://t.co/",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795864900747264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goaway_imreadn",1259,TRUE,FALSE,NA,NA
"RT @j617rsox: Beautiful Saturday morning! 
Unemployment down, ISIS on the run, stock market all time high, Donald Trump is President! #MAGA",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795864473030657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkHvette08",138,TRUE,FALSE,NA,NA
"Scary Trumpkins, aka pumpkins carved like Donald Trump, have become a viral internet hit this Halloween https://t.co/obTSSvVcBp",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795863441264641",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","pesonaIDnesia",0,FALSE,FALSE,NA,NA
"RT @itsOddFuture: never forget when Tyler, The Creator photobombed Donald Trump https://t.co/TTYvpF85js",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795862279401477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dao_D8z",2044,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Lara Trump read a transcript that Sarah Sanders said doesnt exist about something Donald Trump denies but John Kelly sa",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795861763448832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillerScott4",6920,TRUE,FALSE,NA,NA
"RT @CNN: President Trump is breaking with tradition on a more personal matter: keeping a pet at the White House https://t.co/jCxmZ51Mxf htt",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795861553717248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delta8488",53,TRUE,FALSE,NA,NA
"RT @PopCrave: Niall Horan on Donald Trump: Hes a shitshow... A f*cking joke. Impeach him, quick, because its becoming a disaster. https",FALSE,0,NA,2017-10-21 17:50:34,FALSE,NA,"921795860802834432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirJauregui",1465,TRUE,FALSE,NA,NA
"RT @BillMoyers: Renowned psychiatrist warns the country about the danger of this president in Q&amp;A with #BillMoyers. https://t.co/4MkY0PNfiH",FALSE,0,NA,2017-10-21 17:50:33,FALSE,NA,"921795857275437056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ballardista",125,TRUE,FALSE,NA,NA
"RT @JohnJHarwood: Here are the four-star generals Donald Trump has publicly bashed https://t.co/AGVkoRg4X0",FALSE,0,NA,2017-10-21 17:50:33,FALSE,NA,"921795857011240960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rob_libadia",936,TRUE,FALSE,NA,NA
"RT @ddale8: Toronto's Trump building was the only major Toronto condo project of 400 in the last decade to go bankrupt: https://t.co/SOU26z",FALSE,0,NA,2017-10-21 17:50:32,FALSE,NA,"921795854247317504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katie4walsh",781,TRUE,FALSE,NA,NA
"RT @ColMorrisDavis: .@realDonaldTrump spends a 74th day on a golf course improving the lives of working class dolts that voted for him. htt",FALSE,0,NA,2017-10-21 17:50:32,FALSE,NA,"921795854176083969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GingerSlapp",187,TRUE,FALSE,NA,NA
"RT @christinephili: Niall Horan reveals why One Direction were thrown out of Donald Trump's hotel https://t.co/cOQGjoa9Hg",FALSE,0,NA,2017-10-21 17:50:32,FALSE,NA,"921795852703637504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ladybug_2012",1,TRUE,FALSE,NA,NA
"President Bannon is still in power.   https://t.co/705hngRwGV via @denverpost",FALSE,0,NA,2017-10-21 17:50:31,FALSE,NA,"921795851084877824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamespickett40",0,FALSE,FALSE,NA,NA
"RT @TheTweetwit: King of Debt Donald Trump wants to give big tax cuts to the rich. He and GOP don't seem to worry about the $20 Trillion pl",FALSE,0,NA,2017-10-21 17:50:31,FALSE,NA,"921795850480865280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teka21bat",16,TRUE,FALSE,NA,NA
"'I was very comforted': gold star families recall receiving condolences from Obama https://t.co/YFYRD6SHCU",FALSE,2,NA,2017-10-21 17:50:31,FALSE,NA,"921795850141097984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeandunn52",2,FALSE,FALSE,NA,NA
"RT @JohnJHarwood: Here are the four-star generals Donald Trump has publicly bashed https://t.co/AGVkoRg4X0",FALSE,0,NA,2017-10-21 17:50:31,FALSE,NA,"921795849411215360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisGianoli",936,TRUE,FALSE,NA,NA
"RT @2tweetaboutit: Czech election latest: Europe's Donald Trump set to be handed power in headache for EU https://t.co/xUnFqdpeBK",FALSE,0,NA,2017-10-21 17:50:30,FALSE,NA,"921795846856900610",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DorothyHesp",45,TRUE,FALSE,NA,NA
"RT @SethAbramson: 6/ 3/3/16: Trump names Sessions his foreign policy head. Sessions' team is also called the ""national security"" team. http",FALSE,0,NA,2017-10-21 17:50:30,FALSE,NA,"921795846345080832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","christie_yurth",663,TRUE,FALSE,NA,NA
"RT @RT_com: 'Czech Donald Trump' projected to win parliamentary elections - exit polls https://t.co/GeLkIzUQEy https://t.co/nwi8HCzVZs",FALSE,0,NA,2017-10-21 17:50:30,FALSE,NA,"921795845099581441",NA,"<a href=""https://tonyjomuva.ga/"" rel=""nofollow"">MyPrivateApp002</a>","tonygalvez92",25,TRUE,FALSE,NA,NA
"RT @PopCrave: Niall Horan on Donald Trump: Hes a shitshow... A f*cking joke. Impeach him, quick, because its becoming a disaster. https",FALSE,0,NA,2017-10-21 17:50:30,FALSE,NA,"921795844453515264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarenBLanda",1465,TRUE,FALSE,NA,NA
"RT @WeNeededHillary: Donald Trump goes on Fox News and has incoherent meltdown about Robert Mueller https://t.co/U29ShKQBsH https://t.co/iS",FALSE,0,NA,2017-10-21 17:50:28,FALSE,NA,"921795835859427328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BasketOfAwesome",12,TRUE,FALSE,NA,NA
"RT @PalmerReport: Donald Trump: I didn't say it
John Kelly: Trump said it
Lara Trump: I read the transcript
Sarah Sanders: No transcript
Th",FALSE,0,NA,2017-10-21 17:50:27,FALSE,NA,"921795833326112768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isee2andu",4691,TRUE,FALSE,NA,NA
"RT @JohnJHarwood: Here are the four-star generals Donald Trump has publicly bashed https://t.co/AGVkoRg4X0",FALSE,0,NA,2017-10-21 17:50:27,FALSE,NA,"921795832915025920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rggroves",936,TRUE,FALSE,NA,NA
"RT @ColMorrisDavis: .@realDonaldTrump spends a 74th day on a golf course improving the lives of working class dolts that voted for him. htt",FALSE,0,NA,2017-10-21 17:50:26,FALSE,NA,"921795828402008066",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cwolmak",187,TRUE,FALSE,NA,NA
"Donald Trump's friend,""Bill OReilly Settled New Harassment Claims for $32 Million, Then Fox Renewed His Contract: "" https://t.co/NKeRTjc07s",FALSE,0,NA,2017-10-21 17:50:26,FALSE,NA,"921795828100096006",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hinterlandg",0,FALSE,FALSE,NA,NA
"American Billionaire and Activist Launching $10m Campaign to Impeach Donald Trump https://t.co/VJJmOTMlm9 https://t.co/iivZrLoTSA",FALSE,0,NA,2017-10-21 17:50:26,FALSE,NA,"921795827500187649",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","myfotostory",0,FALSE,FALSE,NA,NA
"RT @ImChasingDreamz: my question is HOW THE FUCK did donald trump get one before Selenaaaa?! https://t.co/UjpckCr0IY",FALSE,0,NA,2017-10-21 17:50:25,FALSE,NA,"921795826464129024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rwalla84",2047,TRUE,FALSE,NA,NA
"RT @TheTweetwit: #saturdaymorning

Who is Donald Trump working for? https://t.co/jrsMTh48Tx",FALSE,0,NA,2017-10-21 17:50:25,FALSE,NA,"921795825545760768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanaDayMorgan",138,TRUE,FALSE,NA,NA
"RT @jdice03: I have nothing to do with Russia.
     - Donald Trump  (May 11th, 2017) https://t.co/3Jmc3Kawu0",FALSE,0,NA,2017-10-21 17:50:25,FALSE,NA,"921795825403158528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LisaMitschke",55,TRUE,FALSE,NA,NA
"RT @stacyherbert: Didn't Donald Trump once say that he's never seen a skinny person drink diet coke? https://t.co/gGHkYSwl0z",FALSE,0,NA,2017-10-21 17:50:25,FALSE,NA,"921795823377223680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MastaOfMp3s",2,TRUE,FALSE,NA,NA
"RT @duty2warn: @ActualEPAFacts Our brand new book, The Dangerous Case of Donald Trump, just hit the NYT Best Sellers List. 
Join us.
#Dut",FALSE,0,NA,2017-10-21 17:50:25,FALSE,NA,"921795823339429888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ballardista",9,TRUE,FALSE,NA,NA
"RT @LOLGOP: If someone is willing to work for Donald Trump that should be the end of that person's ability to disappoint you.",FALSE,0,NA,2017-10-21 17:50:24,FALSE,NA,"921795820260696065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MC_Hesher",313,TRUE,FALSE,NA,NA
"RT @ChrisJZullo: Donald Trump on pace to golf more in 1 year than Obama did in 8. Guess all the saber-rattling was just that, hypocrisy #sa",FALSE,0,NA,2017-10-21 17:50:24,FALSE,NA,"921795820197990401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kdfricassee",390,TRUE,FALSE,NA,NA
"RT @realDonaldPolls: @LadyLibertyInEx Do you approve of President Donald Trump's leadership after the Niger ambush? VOTE then RT for accura",FALSE,0,NA,2017-10-21 17:50:23,FALSE,NA,"921795818763546624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alaskarebel",15,TRUE,FALSE,NA,NA
"RT @ColMorrisDavis: .@realDonaldTrump spends a 74th day on a golf course improving the lives of working class dolts that voted for him. htt",FALSE,0,NA,2017-10-21 17:50:23,FALSE,NA,"921795817652084736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timnati",187,TRUE,FALSE,NA,NA
"RT @IreneGentle: Its pretty hard to make a mess of a real estate investment (in Toronto).This did it. Investigation @TorontoStar  https:",FALSE,0,NA,2017-10-21 17:50:23,FALSE,NA,"921795814812393472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BCrawfordCA",226,TRUE,FALSE,NA,NA
"RT @PrisonPlanet: VIDEO: Mexican Parents Train 3-Year-Old Girl to Say We Have to Kill Donald Trump - https://t.co/aDrCqI9RRD https://t.co",FALSE,0,NA,2017-10-21 17:50:22,FALSE,NA,"921795814464327680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilliamNSmith3",736,TRUE,FALSE,NA,NA
"RT @zackfox: White House: Donald Trump has just been pronounced de--

me: https://t.co/IcJlMgWSgY",FALSE,0,NA,2017-10-21 17:50:22,FALSE,NA,"921795813340303361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pHat_Nuggets",1074,TRUE,FALSE,NA,NA
"RT @Redpainter1: What would you give up for a FULL YEAR if it meant Donald Trump and his entire family went to prison for the rest of their",FALSE,0,NA,2017-10-21 17:50:22,FALSE,NA,"921795812887105536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dcdeejay",5,TRUE,FALSE,NA,NA
"RT @JohnJHarwood: Here are the four-star generals Donald Trump has publicly bashed https://t.co/AGVkoRg4X0",FALSE,0,NA,2017-10-21 17:50:22,FALSE,NA,"921795810756620290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frannie1225",936,TRUE,FALSE,NA,NA
"RT @Redpainter1: No one loves the military more than Donald Trump.

Example 1,567: He is golfing instead of attending the funeral of a murd",FALSE,0,NA,2017-10-21 17:50:21,FALSE,NA,"921795808541925377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmlleeRhodes",80,TRUE,FALSE,NA,NA
"Trump films message for relief concert https://t.co/YSGigE49Py",FALSE,0,NA,2017-10-21 17:50:20,FALSE,NA,"921795804058316801",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","k3shtk4r",0,FALSE,FALSE,NA,NA
"RT @scjessey: Lara Trump lied. John Kelly lied. Donald Trump lied. Sarah Huckabee Sanders lied.

Another day in Trump's America.",FALSE,0,NA,2017-10-21 17:50:19,FALSE,NA,"921795800329531392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TRantosaurus",2839,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Lara Trump read a transcript that Sarah Sanders said doesnt exist about something Donald Trump denies but John Kelly sa",FALSE,0,NA,2017-10-21 17:50:19,FALSE,NA,"921795799171960832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dvd2585",6920,TRUE,FALSE,NA,NA
"RT @tonyposnanski: Lara Trump read a transcript that Sarah Sanders said doesnt exist about something Donald Trump denies but John Kelly sa",FALSE,0,NA,2017-10-21 17:50:18,FALSE,NA,"921795795401064449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","THEMissB_says",6920,TRUE,FALSE,NA,NA
"RT @IrisRimon: Today is the funeral of Lt. Johnson. Today five former POTUS will gather to raise money for Puerto Rico. Today Donald Trump",FALSE,0,NA,2017-10-21 17:50:18,FALSE,NA,"921795795141066757",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JasperJ77",240,TRUE,FALSE,NA,NA
"RT @kylegriffin1: 'I was very comforted': Gold Star families recall receiving condolences from Obama, contrast Trump's description. https:/",FALSE,0,NA,2017-10-21 17:50:18,FALSE,NA,"921795794755293184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fgcchevy",300,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: THREAD: Every investor lost money on #Toronto Trump Tower. Everyone except Trump, who walked away w/MILLIONS 1/

https",FALSE,0,NA,2017-10-21 17:50:17,FALSE,NA,"921795791089319937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rugutierrez2",532,TRUE,FALSE,NA,NA
"RT @zackfox: White House: Donald Trump has just been pronounced de--

me: https://t.co/IcJlMgWSgY",FALSE,0,NA,2017-10-21 17:50:16,FALSE,NA,"921795787021012993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunkiststyles_",1074,TRUE,FALSE,NA,NA
"RT @dmcrane: Donald Trump administration ignored U.S. military's repeated requests for help in Niger before deadly attack  https://t.co/TBP",FALSE,0,NA,2017-10-21 17:50:15,FALSE,NA,"921795781753008128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shacker56",1,TRUE,FALSE,NA,NA
"RT @Lawrence: Here are the four-star generals Donald Trump has publicly bashed https://t.co/v7aTJwVDAr",FALSE,0,NA,2017-10-21 17:50:14,FALSE,NA,"921795778464681984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevin_cracknell",936,TRUE,FALSE,NA,NA
"RT @duty2warn: We proudly announce that our book, 'The Dangerous Case of Donald Trump' has made @nytimes Best-Sellers List.

https://t.co/k",FALSE,0,NA,2017-10-21 17:50:14,FALSE,NA,"921795777961144320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ballardista",387,TRUE,FALSE,NA,NA
"RT @ImChasingDreamz: my question is HOW THE FUCK did donald trump get one before Selenaaaa?! https://t.co/UjpckCr0IY",FALSE,0,NA,2017-10-21 17:50:14,FALSE,NA,"921795777051099136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meelissssal",2047,TRUE,FALSE,NA,NA
"RT @ProudResister: America is much greater, much bigger and much better than Donald Trump. We will make it through this dark moment in our",FALSE,0,NA,2017-10-21 17:50:13,FALSE,NA,"921795776581373952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","caracal",2173,TRUE,FALSE,NA,NA
"#dtmag Bill Maher: 'Gross creep' Trump is worse than Harvey Weinstein https://t.co/REAKV8CW2l",FALSE,0,NA,2017-10-21 17:50:13,FALSE,NA,"921795774039683073",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","GQFin",1,FALSE,FALSE,NA,NA
"RT @ImChasingDreamz: my question is HOW THE FUCK did donald trump get one before Selenaaaa?! https://t.co/UjpckCr0IY",FALSE,0,NA,2017-10-21 17:50:12,FALSE,NA,"921795770793132032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_monnssee",2047,TRUE,FALSE,NA,NA
"Donald Trump is about to own this credit cycle https://t.co/EBCm7YlPK9 https://t.co/paezGVhR2E",FALSE,2,NA,2017-10-21 17:50:12,FALSE,NA,"921795770151505920",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BV",1,FALSE,FALSE,NA,NA
"Leonard Pitts Jr.: Donald Trump, the poster boy for white privilege https://t.co/nh5xWpcy6i #Russia",FALSE,0,NA,2017-10-21 17:50:12,FALSE,NA,"921795768893280256",NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINRussiaNews",0,FALSE,FALSE,NA,NA
"RT @ColMorrisDavis: .@realDonaldTrump spends a 74th day on a golf course improving the lives of working class dolts that voted for him. htt",FALSE,0,NA,2017-10-21 17:50:11,FALSE,NA,"921795765936185344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","busybody2012",187,TRUE,FALSE,NA,NA
"RT @joshtpm: I don't think he's that strategic or considered. And I don't chose what I talk about based on what Donald Trump wants or doesn",FALSE,0,NA,2017-10-21 17:50:11,FALSE,NA,"921795765659406336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TonyRenner",10,TRUE,FALSE,NA,NA
